customer_id,full_name,email,phone,national_id,age,gender,region,marital_status,education_level,employment_status,housing_status,annual_income,savings_balance,checking_balance,loan_amount,loan_duration_months,existing_credits,past_due_count,credit_history_score,debt_ratio,loan_purpose,consent_flag,application_date,credit_risk
CUST-000430,Mintou Traore,mintou.traore430@example-bank.test,+222-46-602630,1898144643,42,F,Brakna,single,master,public_sector,family,64075.08,21343.06,-1500.0,6819.85,36,0,1,435,0.188,consumer_goods,TRUE,2025-11-20,bad
CUST-000431,Zeinebou Mahmoud,zeinebou.mahmoud431@example-bank.test,+222-26-757096,6489430751,49,F,Nouakchott,married,secondary,private_sector,own,44063.25,19443.56,1474.88,5800.85,18,0,1,492,0.337,education,FALSE,2025-12-03,good
CUST-000432,Noura Barry,noura.barry432@example-bank.test,+222-41-573743,3639859245,45,F,Tagant,single,bachelor,public_sector,rent,19654.44,7677.92,-1500.0,14001.54,36,0,0,644,0.676,car,TRUE,2025-04-07,bad
CUST-000433,Yahya Traore,yahya.traore433@example-bank.test,+222-44-439312,2920270302,46,M,Hodh Ech Chargui,single,master,self_employed,family,46994.97,5569.5,9098.2,6725.5,18,1,0,643,0.304,business,TRUE,2025-04-30,good
CUST-000434,Fatimata Mokhtar,fatimata.mokhtar434@example-bank.test,+222-33-426450,3990904012,59,M,Hodh El Gharbi,married,primary,private_sector,other,18347.74,3141.86,1360.74,5282.88,12,1,0,428,0.365,business,TRUE,2025-06-27,good
CUST-000435,Yahya Ould,yahya.ould435@example-bank.test,+222-44-231106,8440964909,34,M,Nouakchott,single,primary,retired,other,20170.77,4686.17,-187.3,18152.67,36,0,0,626,1.002,consumer_goods,TRUE,2025-10-24,bad
CUST-000436,Aicha Traore,aicha.traore436@example-bank.test,+222-40-549156,9173808930,37,F,Nouakchott,divorced,secondary,public_sector,rent,76642.24,33386.53,10171.77,15290.42,36,0,0,640,0.287,car,TRUE,2025-01-27,good
CUST-000437,Sidi Fall,sidi.fall437@example-bank.test,+222-23-319849,4452782658,49,M,Guidimakha,married,master,private_sector,family,48285.54,21310.11,3371.25,7875.51,12,0,1,564,0.423,car,TRUE,2025-07-16,bad
CUST-000438,Zeinebou Mahmoud,zeinebou.mahmoud438@example-bank.test,+222-41-801205,5129228685,18,F,Adrar,married,secondary,self_employed,own,47118.01,3385.94,-1500.0,12714.13,36,0,0,600,0.414,consumer_goods,TRUE,2025-11-07,bad
CUST-000439,Khadijetou Fall,khadijetou.fall439@example-bank.test,+222-36-170537,1832526488,41,F,Trarza,single,primary,self_employed,own,17938.32,1883.17,-1269.15,11765.81,18,3,1,474,0.848,car,TRUE,2025-09-25,bad
CUST-000440,Mintou Sow,mintou.sow440@example-bank.test,+222-20-662363,1786220610,36,M,Hodh Ech Chargui,divorced,bachelor,self_employed,rent,36373.0,10948.62,468.34,3259.21,24,1,3,519,0.234,other,TRUE,2025-01-14,bad
CUST-000441,Mintou Traore,mintou.traore441@example-bank.test,+222-44-202799,5316938376,34,M,Nouakchott,single,bachelor,self_employed,own,24224.68,3088.59,-320.38,6047.44,12,1,1,593,0.443,housing,TRUE,2025-08-12,good
CUST-000442,Zeinebou Salem,zeinebou.salem442@example-bank.test,+222-29-708281,9782669082,43,M,Nouakchott,divorced,primary,public_sector,own,24195.93,4477.81,5168.72,7343.97,6,0,0,728,0.516,business,TRUE,2025-06-11,good
CUST-000443,Boubacar Ould,boubacar.ould443@example-bank.test,+222-32-821057,8003781393,29,F,Inchiri,single,master,student,other,14235.07,0.0,437.39,8904.62,12,2,1,579,0.798,car,TRUE,2025-06-08,good
CUST-000444,Khadijetou Barry,khadijetou.barry444@example-bank.test,+222-24-971341,3280612821,46,M,Brakna,single,bachelor,retired,own,24555.24,3104.62,1904.5,11641.81,48,2,1,714,0.624,business,TRUE,2025-06-08,good
CUST-000445,Zeinebou Sy,zeinebou.sy445@example-bank.test,+222-33-821340,6865064852,31,F,Assaba,single,primary,self_employed,other,22035.85,0.0,1918.27,3352.85,12,1,1,470,0.138,other,TRUE,2025-06-03,good
CUST-000446,Mariam Mint,mariam.mint446@example-bank.test,+222-36-766957,3880763485,39,F,Tagant,married,primary,public_sector,own,25413.07,18326.9,919.16,29522.75,24,0,0,720,1.254,health,TRUE,2025-03-22,bad
CUST-000447,Noura Diallo,noura.diallo447@example-bank.test,+222-27-205240,8049153872,18,M,Nouakchott,single,bachelor,private_sector,own,36375.04,0.0,1656.78,8560.23,6,2,0,649,0.295,housing,FALSE,2025-11-28,bad
CUST-000448,Zeinebou Ould,zeinebou.ould448@example-bank.test,+222-42-464251,5878049792,18,M,Gorgol,single,secondary,private_sector,own,48033.39,19755.83,1653.92,13894.39,48,1,0,681,0.432,education,TRUE,2025-01-16,good
CUST-000449,Yahya Diallo,yahya.diallo449@example-bank.test,+222-32-397604,3475818372,31,M,Nouakchott,married,secondary,private_sector,rent,34387.02,7204.37,7764.45,10661.14,12,1,0,672,0.268,housing,TRUE,2025-05-20,good
CUST-000450,Ahmed Mahmoud,ahmed.mahmoud450@example-bank.test,+222-26-445938,5031219471,44,M,Nouakchott,married,bachelor,retired,own,13759.99,0.0,1449.13,6937.29,36,2,0,691,0.622,car,FALSE,2025-06-03,good
CUST-000451,Yahya Diallo,yahya.diallo451@example-bank.test,+222-26-835894,9011384855,50,F,Brakna,married,master,self_employed,rent,42592.28,17966.28,3048.52,7167.63,24,1,0,707,0.337,consumer_goods,TRUE,2025-09-08,bad
CUST-000452,Ahmed Fall,ahmed.fall452@example-bank.test,+222-24-830812,8741033548,45,M,Adrar,divorced,bachelor,public_sector,own,74126.1,244.06,11665.09,45865.62,24,2,0,629,0.676,car,TRUE,2025-06-16,good
CUST-000453,Abdallahi Mahmoud,abdallahi.mahmoud453@example-bank.test,+222-34-843815,2594266390,29,F,Nouakchott,single,bachelor,private_sector,rent,51123.9,2305.39,4413.23,13034.56,36,1,0,643,0.362,health,TRUE,2025-05-14,bad
CUST-000454,Abdallahi Sy,abdallahi.sy454@example-bank.test,+222-35-228320,6270666604,31,M,Nouakchott,married,master,private_sector,other,29370.78,9134.12,-1500.0,7105.31,60,0,0,704,0.485,housing,TRUE,2025-09-10,bad
CUST-000455,Noura Salem,noura.salem455@example-bank.test,+222-46-763272,6214990930,39,F,Nouadhibou,married,secondary,private_sector,own,16971.55,0.0,963.99,8849.97,18,0,0,643,0.511,car,TRUE,2025-12-12,good
CUST-000456,Mintou Sow,mintou.sow456@example-bank.test,+222-41-475692,8695140730,20,F,Hodh Ech Chargui,married,secondary,self_employed,family,42665.3,19542.36,2351.26,8135.99,6,2,0,538,0.425,other,TRUE,2025-04-18,bad
CUST-000457,Khadijetou Mokhtar,khadijetou.mokhtar457@example-bank.test,+222-47-677617,8806561579,58,F,Adrar,married,bachelor,unemployed,own,23127.58,8991.09,-627.94,9368.55,60,0,0,500,0.506,car,TRUE,2025-05-09,bad
CUST-000458,Cheikh Barry,cheikh.barry458@example-bank.test,+222-29-171249,4318591617,39,M,Hodh El Gharbi,married,secondary,public_sector,own,17778.74,4354.38,234.1,36714.9,36,1,1,606,1.8,other,TRUE,2025-08-27,bad
CUST-000459,Mariam Barry,mariam.barry459@example-bank.test,+222-40-472158,5101068976,60,F,Trarza,married,secondary,unemployed,family,8511.44,0.0,-556.81,8386.95,12,0,0,620,1.168,car,TRUE,2025-07-06,good
CUST-000460,Boubacar Traore,boubacar.traore460@example-bank.test,+222-24-283447,2771696954,31,F,Nouakchott,married,bachelor,private_sector,family,51747.94,7555.57,7710.34,7853.36,18,1,1,709,0.165,health,TRUE,2025-06-22,good
CUST-000461,Aicha Fall,aicha.fall461@example-bank.test,+222-46-714756,5847791521,46,M,Hodh Ech Chargui,widowed,bachelor,private_sector,own,54860.41,0.0,1267.91,12331.85,48,1,0,632,0.321,health,TRUE,2025-11-08,good
CUST-000462,Yahya Mokhtar,yahya.mokhtar462@example-bank.test,+222-40-210741,1683976574,31,F,Tagant,married,bachelor,public_sector,other,44349.14,7553.91,1813.13,5663.95,12,1,0,535,0.342,consumer_goods,TRUE,2025-08-27,good
CUST-000463,Yahya Ba,yahya.ba463@example-bank.test,+222-48-945443,3340702973,34,F,Nouakchott,divorced,secondary,retired,rent,15606.08,241.84,270.66,5547.89,60,0,0,692,0.323,consumer_goods,TRUE,2025-12-23,good
CUST-000464,Boubacar Mahmoud,boubacar.mahmoud464@example-bank.test,+222-46-974769,7524336411,32,F,Trarza,widowed,master,retired,other,27271.19,3143.17,3032.98,15697.04,48,0,0,628,0.636,business,TRUE,2025-12-28,bad
CUST-000465,Fatimata Sow,fatimata.sow465@example-bank.test,+222-44-554995,5059427035,44,M,Adrar,married,secondary,self_employed,rent,21988.17,14003.88,1035.28,8953.46,12,1,0,587,0.42,housing,TRUE,2025-07-25,good
CUST-000466,Khadijetou Traore,khadijetou.traore466@example-bank.test,+222-40-606654,8867006753,45,M,Hodh El Gharbi,married,secondary,self_employed,own,23988.76,8648.75,3682.34,16682.84,24,0,0,673,0.781,health,TRUE,2025-05-30,bad
CUST-000467,Noura Fall,noura.fall467@example-bank.test,+222-27-831061,4345256530,29,M,Nouakchott,married,phd,private_sector,family,79497.8,21266.31,-1500.0,7712.72,36,3,0,594,0.107,other,TRUE,2025-09-11,good
CUST-000468,Cheikh Sow,cheikh.sow468@example-bank.test,+222-46-735115,5934486507,44,M,Hodh El Gharbi,married,bachelor,self_employed,rent,40732.63,0.0,-1500.0,8111.09,6,0,0,720,0.469,car,TRUE,2025-07-20,bad
CUST-000469,Abdallahi Sow,abdallahi.sow469@example-bank.test,+222-33-717403,1713598241,34,F,Inchiri,widowed,secondary,self_employed,rent,48357.49,2877.23,3078.14,14092.01,36,2,0,705,0.476,business,TRUE,2025-05-13,bad
CUST-000470,Mintou Mint,mintou.mint470@example-bank.test,+222-29-257055,8336496591,45,M,Nouakchott,single,bachelor,public_sector,rent,33746.41,5396.15,9155.02,12538.11,6,1,0,564,0.456,car,TRUE,2025-03-17,good
CUST-000471,Mintou Mokhtar,mintou.mokhtar471@example-bank.test,+222-27-286316,9698667319,26,F,Inchiri,single,secondary,public_sector,own,28421.65,1219.61,2825.56,9577.74,48,0,0,757,0.5,consumer_goods,FALSE,2025-01-16,good
CUST-000472,Yahya Salem,yahya.salem472@example-bank.test,+222-45-780123,8766419408,30,M,Nouakchott,divorced,phd,unemployed,rent,10038.4,71.65,2073.05,5147.47,60,0,1,528,0.704,car,TRUE,2025-09-07,bad
CUST-000473,Khadijetou Mokhtar,khadijetou.mokhtar473@example-bank.test,+222-48-504066,5771563086,32,M,Nouakchott,married,primary,private_sector,own,14192.68,0.0,2958.19,8232.57,12,0,1,538,0.75,car,TRUE,2025-01-04,bad
CUST-000474,Noura Fall,noura.fall474@example-bank.test,+222-34-333323,9847731986,18,M,Assaba,married,bachelor,public_sector,family,80919.55,18039.74,-1500.0,8779.33,24,3,0,597,0.237,consumer_goods,TRUE,2025-06-29,good
CUST-000475,Yahya Diallo,yahya.diallo475@example-bank.test,+222-41-344485,9679227815,31,F,Trarza,married,bachelor,unemployed,own,16611.75,809.34,1569.16,9728.12,6,1,1,513,0.646,business,TRUE,2025-10-11,bad
CUST-000476,Mohamed Salem,mohamed.salem476@example-bank.test,+222-48-775021,8654683064,36,M,Brakna,single,primary,private_sector,family,44774.49,15727.62,3598.76,9512.85,36,0,0,665,0.401,consumer_goods,TRUE,2025-11-19,good
CUST-000477,Khadijetou Sy,khadijetou.sy477@example-bank.test,+222-43-390170,2972773522,48,F,Nouakchott,divorced,secondary,self_employed,own,85057.85,21296.53,1348.24,8095.16,24,4,0,533,0.269,housing,TRUE,2025-08-14,bad
CUST-000478,Mintou Sow,mintou.sow478@example-bank.test,+222-44-427377,4121879137,33,F,Nouadhibou,divorced,bachelor,student,own,5318.57,2115.56,668.26,12271.24,48,0,0,569,1.8,consumer_goods,TRUE,2025-05-15,bad
CUST-000479,Boubacar Mokhtar,boubacar.mokhtar479@example-bank.test,+222-47-276472,6856032146,48,M,Nouakchott,married,primary,private_sector,family,19935.69,8173.98,-836.37,10514.71,18,0,0,541,0.685,business,TRUE,2025-11-28,bad
CUST-000480,Mohamed Kane,mohamed.kane480@example-bank.test,+222-36-378676,9960732396,46,F,Adrar,married,phd,self_employed,own,63232.59,18991.18,-1477.12,8121.56,6,0,0,720,0.339,housing,TRUE,2025-04-20,bad
CUST-000481,Yahya Mokhtar,yahya.mokhtar481@example-bank.test,+222-40-877656,3657864373,39,F,Nouakchott,single,bachelor,public_sector,other,40556.62,734.88,7064.11,7982.14,36,1,1,517,0.545,business,TRUE,2025-08-04,bad
CUST-000482,Noura Sy,noura.sy482@example-bank.test,+222-39-915626,5399975821,35,F,Trarza,single,phd,self_employed,family,43959.97,16639.16,1066.35,6562.86,24,1,0,826,0.109,other,TRUE,2025-02-01,good
CUST-000483,Mohamed Sow,mohamed.sow483@example-bank.test,+222-41-201516,9387691557,52,M,Nouakchott,single,bachelor,self_employed,family,39763.35,20818.24,1532.88,7713.46,24,4,1,433,0.284,consumer_goods,TRUE,2025-02-20,bad
CUST-000484,Fatimata Kane,fatimata.kane484@example-bank.test,+222-38-268149,9851797345,31,M,Nouakchott,married,primary,private_sector,own,24819.52,12319.2,5832.52,8839.69,36,1,0,705,0.525,consumer_goods,TRUE,2025-04-02,good
CUST-000485,Aicha Mint,aicha.mint485@example-bank.test,+222-39-998690,7606947334,35,M,Nouadhibou,married,master,unemployed,own,4200.04,1650.15,831.4,27642.5,24,1,0,521,1.8,education,TRUE,2025-10-21,bad
CUST-000486,Abdallahi Kane,abdallahi.kane486@example-bank.test,+222-33-303625,8527199522,49,M,Nouakchott,single,bachelor,public_sector,other,35407.25,1516.0,5121.71,11003.88,24,0,0,803,0.471,car,TRUE,2025-02-11,bad
CUST-000487,Aicha Kane,aicha.kane487@example-bank.test,+222-44-878884,6484841630,30,M,Nouakchott,married,primary,student,family,15382.08,2379.75,608.61,10272.78,12,0,0,649,0.737,car,TRUE,2025-09-20,good
CUST-000488,Aicha Ahmed,aicha.ahmed488@example-bank.test,+222-26-164526,2880301656,54,F,Nouadhibou,widowed,phd,public_sector,rent,48515.7,10881.34,11484.32,8249.28,6,3,0,693,0.278,car,TRUE,2025-10-07,bad
CUST-000489,Sidi Kane,sidi.kane489@example-bank.test,+222-20-568184,1980537442,36,M,Gorgol,single,bachelor,unemployed,family,19560.04,6792.68,1286.66,6130.13,24,0,0,539,0.525,health,TRUE,2025-12-26,good
CUST-000490,Aicha Ahmed,aicha.ahmed490@example-bank.test,+222-45-985881,5505018154,54,M,Inchiri,married,secondary,self_employed,own,14799.49,2024.97,-1284.9,8615.84,24,1,0,668,0.708,consumer_goods,TRUE,2025-07-16,good
CUST-000491,Mohamed Sow,mohamed.sow491@example-bank.test,+222-24-593288,4727697640,50,M,Gorgol,married,primary,retired,rent,20322.67,8764.8,-1262.33,5533.99,24,0,1,605,0.42,consumer_goods,TRUE,2025-09-09,good
CUST-000492,Mohamed Traore,mohamed.traore492@example-bank.test,+222-26-660615,6835116090,37,F,Assaba,single,secondary,retired,own,13803.03,4592.2,140.79,7257.81,36,2,2,548,0.582,consumer_goods,TRUE,2025-01-20,good
CUST-000493,Yahya Barry,yahya.barry493@example-bank.test,+222-29-836729,3391127412,20,F,Nouakchott,married,secondary,self_employed,own,38494.61,3705.88,2880.15,10196.16,6,0,0,716,0.349,car,TRUE,2025-06-24,good
CUST-000494,Mohamed Sow,mohamed.sow494@example-bank.test,+222-36-278220,8195000222,33,M,Assaba,married,secondary,retired,own,41915.68,13771.84,4181.95,10809.23,6,1,1,621,0.346,other,TRUE,2025-11-01,bad
CUST-000495,Khadijetou Kane,khadijetou.kane495@example-bank.test,+222-42-998981,2978660639,42,F,Nouakchott,married,secondary,private_sector,family,94813.89,45373.08,3288.81,7745.16,6,0,0,708,0.265,car,TRUE,2025-09-05,bad
CUST-000496,Yahya Barry,yahya.barry496@example-bank.test,+222-42-239904,1459809420,29,F,Nouadhibou,single,bachelor,self_employed,rent,24765.37,5475.91,3728.46,5625.99,12,3,0,783,0.345,consumer_goods,TRUE,2025-01-11,good
CUST-000497,Yahya Barry,yahya.barry497@example-bank.test,+222-44-335897,9579194236,32,M,Nouakchott,married,bachelor,public_sector,own,63487.54,12892.08,10048.34,8817.48,36,3,1,515,0.364,car,TRUE,2025-01-04,bad
CUST-000498,Sidi Ba,sidi.ba498@example-bank.test,+222-34-121370,8432559846,18,M,Hodh Ech Chargui,married,bachelor,retired,other,16932.53,8174.68,-36.56,19532.59,36,0,1,694,1.195,education,TRUE,2025-07-02,bad
CUST-000499,Mintou Sow,mintou.sow499@example-bank.test,+222-39-266736,9748547406,47,M,Nouakchott,married,secondary,unemployed,rent,11892.53,2805.05,-502.86,6392.54,24,1,0,718,0.62,other,TRUE,2025-05-05,good
CUST-000500,Fatimata Ould,fatimata.ould500@example-bank.test,+222-33-541470,9770626157,42,M,Nouakchott,single,bachelor,self_employed,rent,15309.99,3008.31,-41.91,20395.02,48,0,0,604,1.389,consumer_goods,TRUE,2025-10-23,bad
CUST-000501,Cheikh Barry,cheikh.barry501@example-bank.test,+222-32-105257,4437500672,34,F,Brakna,married,bachelor,public_sector,own,40332.76,2388.56,3701.61,21606.01,24,1,2,594,0.607,consumer_goods,TRUE,2025-06-28,bad
CUST-000502,Khadijetou Mokhtar,khadijetou.mokhtar502@example-bank.test,+222-48-719416,2433586249,33,F,Nouakchott,single,master,unemployed,own,25071.02,4754.8,4809.03,6928.85,18,0,0,760,0.329,car,TRUE,2025-11-02,bad
CUST-000503,Ahmed Ahmed,ahmed.ahmed503@example-bank.test,+222-43-728996,9728461077,51,M,Brakna,married,master,private_sector,family,31863.12,4660.61,7726.98,8808.07,12,0,0,611,0.362,car,TRUE,2025-03-12,good
CUST-000504,Ahmed Ould,ahmed.ould504@example-bank.test,+222-48-603194,8502403623,57,F,Adrar,single,secondary,public_sector,family,17011.18,7067.48,1264.55,13592.34,12,1,2,520,0.913,business,TRUE,2025-03-08,bad
CUST-000505,Mohamed Ould,mohamed.ould505@example-bank.test,+222-39-707057,1896932775,28,F,Hodh Ech Chargui,single,master,public_sector,rent,40397.63,0.0,2337.18,5668.76,48,1,0,634,0.095,car,TRUE,2025-04-11,good
CUST-000506,Sidi Mahmoud,sidi.mahmoud506@example-bank.test,+222-40-843659,3366918834,34,M,Nouakchott,single,master,unemployed,own,11650.72,1426.81,144.79,25960.35,12,0,0,632,1.8,business,TRUE,2025-05-26,bad
CUST-000507,Boubacar Ould,boubacar.ould507@example-bank.test,+222-28-914533,8325578267,41,M,Brakna,married,bachelor,public_sector,rent,39079.18,16895.09,2791.39,5415.69,24,0,0,481,0.214,education,TRUE,2025-03-07,good
CUST-000508,Noura Mokhtar,noura.mokhtar508@example-bank.test,+222-23-770802,4001025063,22,M,Nouakchott,married,bachelor,unemployed,own,6338.51,827.63,328.29,15329.94,18,1,0,574,1.8,education,TRUE,2025-07-12,bad
CUST-000509,Abdallahi Barry,abdallahi.barry509@example-bank.test,+222-26-419277,5905747464,37,M,Nouadhibou,single,secondary,public_sector,family,50229.14,8192.54,-1500.0,12924.68,36,2,0,714,0.453,car,TRUE,2025-06-23,bad
CUST-000510,Sidi Sow,sidi.sow510@example-bank.test,+222-31-776830,2631637920,26,M,Nouakchott,widowed,bachelor,self_employed,own,69859.03,23058.33,8358.72,10738.97,36,1,0,658,0.359,consumer_goods,TRUE,2025-03-18,good
CUST-000511,Noura Ahmed,noura.ahmed511@example-bank.test,+222-26-965428,1880136428,39,M,Nouakchott,married,bachelor,retired,other,13861.8,0.0,2949.77,13362.01,18,1,0,590,1.067,car,TRUE,2025-11-20,bad
CUST-000512,Ahmed Mahmoud,ahmed.mahmoud512@example-bank.test,+222-28-318536,3627481757,24,F,Assaba,divorced,master,private_sector,rent,65777.2,0.0,-930.24,7768.93,12,1,0,570,0.304,business,TRUE,2025-02-23,good
CUST-000513,Mintou Fall,mintou.fall513@example-bank.test,+222-21-664238,3950913693,36,F,Trarza,divorced,bachelor,unemployed,family,9783.79,0.0,1760.27,14833.66,60,0,1,733,1.595,car,TRUE,2025-07-12,bad
CUST-000514,Fatimata Mahmoud,fatimata.mahmoud514@example-bank.test,+222-46-916527,4124740892,39,F,Nouakchott,single,bachelor,private_sector,rent,24348.11,0.0,595.39,6618.52,24,2,0,499,0.554,business,FALSE,2025-04-26,good
CUST-000515,Sidi Mahmoud,sidi.mahmoud515@example-bank.test,+222-20-732168,3030057261,29,M,Nouakchott,single,secondary,unemployed,rent,6865.74,1510.15,417.2,6751.59,36,3,0,547,1.089,car,TRUE,2025-11-14,bad
CUST-000516,Aicha Ahmed,aicha.ahmed516@example-bank.test,+222-34-170053,9473517529,54,F,Guidimakha,divorced,bachelor,private_sector,rent,40055.26,13725.15,8376.41,21467.19,24,2,0,639,0.75,business,FALSE,2025-03-30,bad
CUST-000517,Mohamed Ould,mohamed.ould517@example-bank.test,+222-31-601931,5899010446,49,F,Nouakchott,married,secondary,public_sector,rent,27027.16,10466.71,5245.85,4270.6,12,1,0,636,0.162,consumer_goods,TRUE,2025-02-25,good
CUST-000518,Sidi Mahmoud,sidi.mahmoud518@example-bank.test,+222-34-193801,9964495468,32,M,Tagant,single,bachelor,public_sector,rent,35029.71,11063.26,2739.55,13579.12,24,2,0,704,0.424,education,TRUE,2025-05-29,good
CUST-000519,Mohamed Ould,mohamed.ould519@example-bank.test,+222-26-620947,5877391408,18,F,Nouakchott,married,master,private_sector,other,46741.01,0.0,7915.63,10513.73,36,0,0,630,0.313,other,TRUE,2025-08-14,good
CUST-000520,Yahya Ould,yahya.ould520@example-bank.test,+222-40-952726,1696794580,40,M,Nouakchott,married,bachelor,public_sector,own,54040.46,0.0,12981.09,15627.47,12,1,1,501,0.315,car,TRUE,2025-05-20,good
CUST-000521,Boubacar Mint,boubacar.mint521@example-bank.test,+222-20-630584,6532858554,43,M,Inchiri,married,bachelor,self_employed,family,25168.69,0.0,5689.57,4826.97,12,1,0,597,0.406,health,TRUE,2025-09-16,good
CUST-000522,Boubacar Barry,boubacar.barry522@example-bank.test,+222-38-367097,6172348064,59,M,Tagant,married,secondary,retired,own,8209.53,2917.28,1547.19,7089.08,18,0,1,518,0.99,housing,TRUE,2025-02-25,bad
CUST-000523,Sidi Salem,sidi.salem523@example-bank.test,+222-28-430925,7640089673,18,M,Tagant,married,master,public_sector,family,61170.0,10682.75,1854.69,9282.91,24,1,1,547,0.244,other,TRUE,2025-11-04,good
CUST-000524,Mariam Barry,mariam.barry524@example-bank.test,+222-33-726060,8447877296,25,F,Nouadhibou,widowed,bachelor,public_sector,own,20747.42,4760.06,1248.36,22069.14,36,1,0,782,1.372,housing,TRUE,2025-09-05,bad
